port_origin,port_dest,lat_o,lon_o,lat_d,lon_d,gc_distance_km,departure_date,avg_wind_knots,rain_mm,temp_c,max_wave_m,visibility_km,month,season,origin_queue,dest_queue,port_congestion_idx,delay_hours
Callao,Long Beach,-12.0564,-77.1319,33.7709,-118.1937,6694.891754047429,2024-05-05,10.638,0.0,27.4,1.5,18.258012601491018,5,MAM,5,2,1.0555390901054624,8.025284036121489
Durban,Melbourne,-29.8833,31.05,-37.8136,144.9631,9830.33268636719,2023-07-24,26.352,3.0,12.1,4.64,17.22684253511067,7,JJA,1,3,0.714884626280962,15.067629937196873
Hamburgo,Lagos,53.5488,9.9872,6.4541,3.3947,5270.561631837961,2019-04-07,12.690000000000001,0.0,24.9,2.6985653204078215,20.56492824998502,4,MAM,1,2,0.6701913117881229,8.964634808351047
Prince Rupert,Long Beach,54.315,-130.3208,33.7709,-118.1937,2473.4008772862258,2019-09-14,6.264,0.0,22.5,1.688400723259671,17.3133068247187,9,SON,7,5,0.5540158155675183,9.636929936011226
Balboa,Callao,8.9833,-79.5167,-12.0564,-77.1319,2354.309386882765,2021-03-04,3.132,7.5,26.7,0.6843474040870915,15.250338576232743,3,MAM,2,3,1.013868395795669,3.427786741869302
Durban,Balboa,-29.8833,31.05,8.9833,-79.5167,12481.649014855791,2023-12-29,11.448,1.0,30.2,1.34,16.20652055094409,12,DJF,4,2,0.7417006752599737,7.390201304114086
Le Havre,Rotterdam,49.4944,0.1089,51.9244,4.4777,409.31579842865074,2019-06-21,10.206,0.0,18.9,0.8673022743896746,16.4327563548825,6,JJA,4,0,0.8142499660734461,6.259174189649865
Lagos,Valencia,6.4541,3.3947,39.4699,-0.3763,3690.563221375479,2024-02-06,9.395999999999999,0.0,25.4,1.473357650332626,17.933561191353544,2,DJF,7,0,0.2432450519415133,8.975929633557033
Busan,Tokyo,35.1796,129.0756,35.6895,139.6917,963.0094315706928,2019-09-08,13.122000000000002,0.1,33.2,1.1812845803934011,18.32600312479923,9,SON,2,1,0.2589398744516545,5.750052184064275
Manzanillo,San Antonio,19.0514,-104.3158,-33.5983,-71.6123,6804.213377293655,2020-12-06,15.012000000000002,0.0,19.4,1.431339198326591,20.361485508615864,12,DJF,5,2,1.1267565234813643,7.559370381558849
Durban,Buenos Aires,-29.8833,31.05,-34.6037,-58.3816,8132.851994382434,2023-03-27,18.414,1.2,23.6,1.84,16.02199017479355,3,MAM,2,6,0.3536238666590776,11.21018859752904
Long Beach,Tokyo,33.7709,-118.1937,35.6895,139.6917,8837.629819679429,2021-05-25,9.126,0.0,25.7,1.5925281222061067,17.302417361919893,5,MAM,3,7,0.2731050899599839,8.099490000129814
Prince Rupert,Manzanillo,54.315,-130.3208,19.0514,-104.3158,4500.698111208562,2020-04-11,13.338000000000001,7.4,18.6,1.938695935682402,16.14874028158181,4,MAM,0,6,1.0922365360715671,8.327691817791685
Valparaíso,Sídney,-33.0472,-71.6128,-33.8688,151.2093,11333.189136423813,2020-11-22,18.198000000000004,0.0,15.1,1.3508766818329616,18.49000765539601,11,SON,7,6,1.069061242643455,12.42005885026723
Balboa,Tanger Med,8.9833,-79.5167,35.8844,-5.5036,7986.49670418893,2024-02-07,8.964000000000002,0.0,23.7,1.9,19.43807024179344,2,DJF,3,5,0.594387203336989,8.097705560230684
Hong Kong,Vancouver,22.3193,114.1694,49.2827,-123.1207,10251.350076317687,2023-06-16,11.556,2.8,19.1,1.4,16.423960284197523,6,JJA,4,7,0.7295699042814545,6.700039906077553
Valencia,Manzanillo,39.4699,-0.3763,19.0514,-104.3158,9805.439616045116,2020-03-26,14.31,1.7,23.0,0.9510941122871692,17.874052168913508,3,MAM,5,7,1.1992223695764699,12.166442550325698
Shanghai,Lisboa,31.2304,121.4737,38.7223,-9.1393,10709.337692593195,2019-10-13,13.824000000000002,0.0,34.2,0.8308132016128902,17.00719650418438,10,SON,5,6,0.5747930225057933,9.512082502437512
Cartagena,Sídney,10.3932,-75.4832,-33.8688,151.2093,14605.968746898145,2023-07-13,14.850000000000001,2.2,24.7,3.58,17.511613522518363,7,JJA,7,6,0.6093812699180823,12.822674735630347
San Antonio,Le Havre,-33.5983,-71.6123,49.4944,0.1089,11624.376681936274,2024-02-22,23.166,0.0,24.0,2.14,18.352847964979993,2,DJF,0,6,0.8091823553223971,10.805193011339227
Rotterdam,Vancouver,51.9244,4.4777,49.2827,-123.1207,7721.296024178541,2021-11-04,7.506000000000001,1.0,-2.7,1.4351443009355245,17.79258887952697,11,SON,3,6,0.547467111853323,5.628576037540527
Melbourne,Rotterdam,-37.8136,144.9631,51.9244,4.4777,16584.35061819799,2019-02-21,11.286,0.0,25.0,1.9374976166828333,17.996802216019468,2,DJF,6,1,0.32334466158983693,8.142162488384441
Le Havre,Lisboa,49.4944,0.1089,38.7223,-9.1393,1404.7137924490023,2021-05-17,6.372000000000001,0.0,14.5,0.974722307773926,18.51445053508022,5,MAM,0,7,0.9268714759042476,6.385444633046856
Lisboa,Tanger Med,38.7223,-9.1393,35.8844,-5.5036,450.46259545968286,2021-11-28,21.816,0.0,16.0,2.34,17.895357538320397,11,SON,4,5,0.5038710042854442,9.82448794420588
Hamburgo,Singapore,53.5488,9.9872,1.3521,103.8198,10139.572707908752,2020-06-02,11.988,0.1,30.0,1.4770218001830753,18.798624654652823,6,JJA,7,7,0.60586616529123,10.506418323491674
Prince Rupert,Long Beach,54.315,-130.3208,33.7709,-118.1937,2473.4008772862258,2023-01-27,6.858,0.1,6.4,1.0811446316526503,15.717373634967576,1,DJF,5,6,0.7318848250232926,9.48675142561023
San Antonio,Hong Kong,-33.5983,-71.6123,22.3193,114.1694,18639.072325196383,2024-08-21,17.712,0.0,33.6,1.1004051455844082,18.202324830452774,8,JJA,0,5,0.8552098585103407,9.87108464826112
Houston,Dubai,29.7604,-95.3698,25.2769,55.2962,13142.081279317772,2022-05-11,16.146,0.0,38.4,1.329980756373284,16.354228178306442,5,MAM,3,7,1.0961357459278387,10.276211530649835
New York,Rotterdam,40.7128,-74.006,51.9244,4.4777,5853.558384716286,2021-08-27,12.906,0.1,17.9,0.9250772715587021,17.84217072465705,8,JJA,3,1,1.1408361434858134,6.636295178971795
Durban,Le Havre,-29.8833,31.05,49.4944,0.1089,9342.518303496716,2021-08-04,13.23,0.0,36.8,2.652370255363085,19.658063057091166,8,JJA,4,2,0.3130483543409924,10.10973255411481
Vancouver,San Antonio,49.2827,-123.1207,-33.5983,-71.6123,10525.67982509959,2024-01-27,12.420000000000002,0.0,26.5,1.82,18.712908503446954,1,DJF,6,6,0.33286427237277,10.044570905734616
Genova,Cartagena,44.4056,8.9463,10.3932,-75.4832,8760.803006141941,2021-05-10,15.984000000000002,0.1,23.8,0.5719432226519149,17.411352059505056,5,MAM,6,5,0.6605468818498599,9.071559655313552
San Antonio,Valparaíso,-33.5983,-71.6123,-33.0472,-71.6128,61.279541683135925,2021-12-03,18.576,0.0,14.8,1.68,18.07434819291625,12,DJF,5,6,0.7524521436516973,9.091537648895036
Balboa,New York,8.9833,-79.5167,40.7128,-74.006,3569.8572348702214,2024-03-08,11.178,1.0,23.9,1.36,18.82068659229979,3,MAM,0,0,1.1189422418829427,6.604579434844437
Singapore,Rio de Janeiro,1.3521,103.8198,-22.9068,-43.1729,15722.118959863385,2020-08-10,10.260000000000002,0.0,27.4,0.6349949465496576,18.27084433894597,8,JJA,1,2,0.6342861793069066,6.178627204535944
Lagos,Shanghai,6.4541,3.3947,31.2304,121.4737,12228.925166783183,2024-03-28,10.638,0.0,42.0,1.0949032984584455,19.42024403486522,3,MAM,1,5,0.48278313112261356,7.902276451247526
Melbourne,Durban,-37.8136,144.9631,-29.8833,31.05,9830.33268636719,2020-11-07,19.17,0.5,15.2,1.4380801532129608,15.556430195166794,11,SON,4,4,0.8361416543974525,9.230518586175037
Buenos Aires,Shanghai,-34.6037,-58.3816,31.2304,121.4737,19639.75000315231,2023-04-17,8.748,9.2,28.5,1.28,15.195515975610059,4,MAM,6,2,0.7971411720752393,9.052169450971416
New York,Tanger Med,40.7128,-74.006,35.8844,-5.5036,5848.812271498282,2022-02-02,15.768,0.2,16.8,2.38,18.581147163817953,2,DJF,7,5,0.3980968513797181,11.72635077458849
Melbourne,Sídney,-37.8136,144.9631,-33.8688,151.2093,713.4274807201247,2019-01-03,7.722000000000001,1.0,30.1,2.249277497176531,17.50396053499027,1,DJF,6,2,0.9142496469993973,9.31892727688559
Prince Rupert,Genova,54.315,-130.3208,44.4056,8.9463,8380.830354780668,2024-05-23,22.356,0.0,6.2,1.46,19.180471949844623,5,MAM,7,3,0.30633708758252504,10.640313431149599
Casablanca,New York,33.5731,-7.5898,40.7128,-74.006,5800.578481545373,2020-12-31,37.044,20.4,17.6,0.9989623719205099,8.813058765614135,12,DJF,5,6,0.5503962136829559,13.742328605052478
Shanghai,Genova,31.2304,121.4737,44.4056,8.9463,9184.962533379088,2022-06-12,8.964000000000002,0.0,33.2,1.619028256358732,17.305377210021174,6,JJA,5,7,0.5416193936946307,7.624557498716435
Rio de Janeiro,Shanghai,-22.9068,-43.1729,31.2304,121.4737,18238.14052275887,2019-08-27,24.246000000000002,0.0,25.3,1.4717055523125564,18.878252371260622,8,JJA,4,7,0.47601003081548515,10.969036639653261
Singapore,Guayaquil,1.3521,103.8198,-2.1962,-79.8862,19592.640853857833,2022-03-20,10.638,15.9,28.0,1.38,11.438960975605005,3,MAM,2,5,1.0419588173941579,11.083040221215821
Shanghai,Callao,31.2304,121.4737,-12.0564,-77.1319,17153.631569962363,2022-08-13,17.172,0.0,25.2,1.54,19.522216603200118,8,JJA,0,3,0.4937813169359507,8.835694594768883
Lisboa,Rio de Janeiro,38.7223,-9.1393,-22.9068,-43.1729,7715.321839348513,2021-02-12,11.988,14.4,26.5,1.8142639300906767,12.492683264705246,2,DJF,4,7,0.7165511489879473,9.741388840708588
Hamburgo,Buenos Aires,53.5488,9.9872,-34.6037,-58.3816,11792.526842784717,2024-03-13,12.744000000000002,3.3,28.7,1.74,14.979136434109607,3,MAM,7,6,1.194225868751639,10.689202027586052
Lisboa,Dubai,38.7223,-9.1393,25.2769,55.2962,6131.537238655947,2022-10-22,13.770000000000001,0.0,24.2,2.1512652233518397,17.93414486289136,10,SON,1,5,0.46488343721975217,10.173130528500426
Tanger Med,Callao,35.8844,-5.5036,-12.0564,-77.1319,9194.342099289102,2021-01-21,19.17,7.7,26.6,2.5667872005388634,15.442224636808907,1,DJF,3,0,0.2860886776948554,9.457368183154768
Dubai,Valparaíso,25.2769,55.2962,-33.0472,-71.6128,14841.807937732603,2021-11-14,15.822000000000001,0.6,25.5,2.28,18.693716463440076,11,SON,1,2,0.270252841472952,10.204713960669919
Tokyo,Melbourne,35.6895,139.6917,-37.8136,144.9631,8191.195468364038,2021-10-11,12.204000000000002,2.7,27.5,0.08,16.779885085994927,10,SON,7,7,0.9987424833542575,8.714443451140019
Casablanca,Hong Kong,33.5731,-7.5898,22.3193,114.1694,11262.306794657925,2024-12-11,20.25,0.0,15.3,2.431829787484191,17.963413218440547,12,DJF,7,4,0.20091705153062883,11.413444941224299
Cartagena,Guayaquil,10.3932,-75.4832,-2.1962,-79.8862,1482.2807339310066,2023-04-06,13.662,7.6,28.5,0.92,13.47222849830477,4,MAM,3,1,0.9014405075434453,8.818363905293765
Lagos,Sídney,6.4541,3.3947,-33.8688,151.2093,15516.643189238657,2024-01-12,16.686,0.2,25.9,2.92,16.379955497217523,1,DJF,4,3,1.0890643709012608,10.628765493793573
Singapore,Durban,1.3521,103.8198,-29.8833,31.05,8430.596950851892,2021-10-23,20.628000000000004,0.2,24.6,3.14,19.31550187729707,10,SON,7,3,1.1453974965667422,12.748120575120938
Melbourne,Rotterdam,-37.8136,144.9631,51.9244,4.4777,16584.35061819799,2022-08-16,24.354000000000003,0.0,25.8,4.62,19.438214784027934,8,JJA,0,5,0.2791519729924801,12.439759445332633
Le Havre,Shanghai,49.4944,0.1089,31.2304,121.4737,9336.419569545287,2023-08-07,6.426000000000001,1.8,8.1,2.3157731499334626,16.51183914706246,8,JJA,2,2,0.9721364464867455,7.653148364387259
Guayaquil,Vancouver,-2.1962,-79.8862,49.2827,-123.1207,7063.263019532155,2019-10-07,7.398,0.2,21.3,1.3218361783433674,16.766405521007076,10,SON,5,7,0.3432217911738699,8.098731488350097
Callao,Tokyo,-12.0564,-77.1319,35.6895,139.6917,15484.831381573047,2019-04-25,6.858,0.0,32.9,2.2758842434039144,16.75636219548155,4,MAM,1,1,0.7697111768076093,5.934217741074076
Long Beach,Le Havre,33.7709,-118.1937,49.4944,0.1089,8940.775396836982,2022-01-06,32.940000000000005,0.3,14.8,5.98,18.591619362891354,1,DJF,7,1,0.547514435505418,19.625724144917243
Dubai,Busan,25.2769,55.2962,35.1796,129.0756,7016.190838813679,2021-06-23,10.530000000000001,9.7,12.1,1.1248372826720645,11.932218743026002,6,JJA,2,1,0.2802583079367503,7.1882948560439495
Cartagena,Hong Kong,10.3932,-75.4832,22.3193,114.1694,16228.46359539433,2020-03-07,8.532000000000002,0.0,31.3,1.5392100107626576,18.439950623164528,3,MAM,1,3,0.29658541961133195,7.479596580083852
Genova,Rio de Janeiro,44.4056,8.9463,-22.9068,-43.1729,9165.995432986841,2024-05-17,8.748,13.0,28.4,1.8,12.591844923963974,5,MAM,5,4,1.0392227739281903,8.440724191943259
Sídney,Casablanca,-33.8688,151.2093,33.5731,-7.5898,18057.49699370011,2024-05-28,26.838000000000005,1.8,30.0,1.78,15.69526782014563,5,MAM,1,7,0.8710174133075537,12.520331842415473
Sídney,Cartagena,-33.8688,151.2093,10.3932,-75.4832,14605.968746898145,2020-09-27,8.208,0.4,27.2,2.2854266389786426,18.092778894630424,9,SON,0,7,0.9424124376237202,7.9683770258855535
Balboa,New York,8.9833,-79.5167,40.7128,-74.006,3569.8572348702214,2023-06-25,12.096,12.1,27.5,1.44,13.575905253028527,6,JJA,5,5,0.9836989300711494,11.903356200076683
Genova,Tanger Med,44.4056,8.9463,35.8844,-5.5036,1547.3422770239165,2019-02-18,10.044000000000002,0.0,13.1,1.2745502047037793,19.470757376029688,2,DJF,3,1,0.826373325769334,4.592310217165097
Tokyo,Valparaíso,35.6895,139.6917,-33.0472,-71.6128,17139.04173242362,2023-01-13,4.266000000000001,2.0,29.8,2.587137890257872,17.284169041177854,1,DJF,6,1,0.728032387489508,7.203938279343758
Vancouver,Prince Rupert,49.2827,-123.1207,54.315,-130.3208,746.4162208625906,2019-11-10,7.290000000000001,3.4,11.1,1.3491231205993008,17.76491634230257,11,SON,1,7,1.1063737936614897,9.411239995336313
Busan,Buenos Aires,35.1796,129.0756,-34.6037,-58.3816,19332.101010812938,2021-01-25,4.968,0.3,26.3,1.5041226705759068,17.2326790342285,1,DJF,0,2,1.0000363448721916,5.246712312674696
Sídney,Valparaíso,-33.8688,151.2093,-33.0472,-71.6128,11333.189136423813,2024-01-23,15.876,0.0,19.2,1.32,19.698961818943108,1,DJF,4,7,0.44522318062114435,10.0056134552216
Lisboa,Casablanca,38.7223,-9.1393,33.5731,-7.5898,589.1971092244389,2021-07-21,15.984000000000002,0.0,20.6,2.158512943878629,18.244258645447143,7,JJA,2,2,0.2238567024468679,9.315644425586719
Melbourne,New York,-37.8136,144.9631,40.7128,-74.006,16672.221891411897,2023-01-03,8.316,0.0,31.4,1.361054980849705,15.664669732161839,1,DJF,6,2,0.6806584949982626,6.819631418286303
Casablanca,Prince Rupert,33.5731,-7.5898,54.315,-130.3208,8813.137821919896,2023-02-19,14.256,0.0,2.8,0.44,18.731932111984634,2,DJF,1,2,1.1158933133628381,7.559493931660965
Manzanillo,Prince Rupert,19.0514,-104.3158,54.315,-130.3208,4500.698111208562,2023-12-10,5.022000000000001,0.0,3.3,1.5058750702796593,18.16023459195838,12,DJF,2,6,0.5318070281293672,6.749160735020755
Le Havre,Lagos,49.4944,0.1089,6.4541,3.3947,4795.758938152816,2019-09-28,7.236000000000001,0.0,40.8,0.8189175817422982,18.614132711544165,9,SON,6,1,0.8005533929101676,6.723795431069233
Tanger Med,Hong Kong,35.8844,-5.5036,22.3193,114.1694,10956.756731761481,2022-10-17,13.122000000000002,0.0,28.6,1.5112384668167256,18.104096430743354,10,SON,5,0,0.29041382022566625,7.252494805100859
Sídney,Hong Kong,-33.8688,151.2093,22.3193,114.1694,7375.50561398224,2022-10-10,9.774000000000001,11.9,27.8,0.32,14.542004843890743,10,SON,3,1,1.0397193786597791,7.923254147695763
Shanghai,Genova,31.2304,121.4737,44.4056,8.9463,9184.962533379088,2022-07-27,15.228,0.0,36.5,1.7761207927527984,18.018022748550635,7,JJA,1,5,1.0124493811868012,8.899540949370744
Le Havre,Houston,49.4944,0.1089,29.7604,-95.3698,7908.232988505476,2024-03-11,42.552,20.7,19.0,2.2,10.013349755214858,3,MAM,1,1,1.0065142087121035,17.635288789377004
Manzanillo,Valencia,19.0514,-104.3158,39.4699,-0.3763,9805.439616045116,2020-04-17,15.714000000000002,0.0,21.5,2.0985451803685886,19.332906720489287,4,MAM,2,3,0.4737863524105678,8.439549348942593
Prince Rupert,Rotterdam,54.315,-130.3208,51.9244,4.4777,7483.372481309507,2021-08-18,9.234000000000002,0.0,13.5,2.7452661522583695,18.48340005712197,8,JJA,6,7,0.3354309554711831,11.621367011964246
Dubai,Singapore,25.2769,55.2962,1.3521,103.8198,5837.366964684106,2022-04-05,12.042000000000002,1.8,29.1,1.14,18.0487960249978,4,MAM,0,5,0.761262762904136,5.709831507094577
Houston,Rotterdam,29.7604,-95.3698,51.9244,4.4777,8071.800112711696,2022-01-18,20.628000000000004,0.8,13.5,6.58,17.25286376053712,1,DJF,0,6,0.29376049138905475,14.186138833786442
Rio de Janeiro,San Antonio,-22.9068,-43.1729,-33.5983,-71.6123,3015.6668729428684,2023-04-28,10.746,0.0,25.6,2.040837320660268,17.90101356556975,4,MAM,3,5,0.4570455554187092,8.455967669180861
Sídney,Rotterdam,-33.8688,151.2093,51.9244,4.4777,16689.57314856723,2020-12-22,13.932000000000002,0.0,25.2,2.0755571126590002,17.75465505542989,12,DJF,0,4,0.6412901991574191,7.636104877302948
Rio de Janeiro,Durban,-22.9068,-43.1729,-29.8833,31.05,7308.517685173189,2020-02-15,23.058000000000003,0.4,21.1,1.6598594740992467,17.006593477348456,2,DJF,6,3,1.1277605858066309,11.462723205491706
Tanger Med,Lagos,35.8844,-5.5036,6.4541,3.3947,3396.0178315050257,2020-04-09,9.828,0.0,39.1,0.9838013963117131,18.86521626033887,4,MAM,5,3,0.24711012265212534,5.3188084776795
Hong Kong,Valparaíso,22.3193,114.1694,-33.0472,-71.6128,18693.968952454135,2022-02-23,10.260000000000002,0.8,26.6,1.16,16.91100940980776,2,DJF,6,4,0.20439027128674142,6.111081457959296
Casablanca,Sídney,33.5731,-7.5898,-33.8688,151.2093,18057.49699370011,2020-01-23,13.176,0.6,29.0,1.7552173128343604,17.095754562332758,1,DJF,4,1,1.0590641798552853,9.211443274844711
Tokyo,Manzanillo,35.6895,139.6917,19.0514,-104.3158,10941.175182717821,2019-09-22,11.448,0.0,40.6,1.526618281877933,18.092714192508282,9,SON,2,7,0.5545969498845011,8.078479007040206
Prince Rupert,Casablanca,54.315,-130.3208,33.5731,-7.5898,8813.137821919896,2023-03-23,16.524,0.0,9.0,5.4,17.54938579189188,3,MAM,6,3,0.6955338148062606,13.121135556772817
Callao,Houston,-12.0564,-77.1319,29.7604,-95.3698,5043.951945072514,2022-09-09,11.88,7.1,28.5,1.28,14.957329533592189,9,SON,5,3,0.2936436522351223,8.149020629048483
Rio de Janeiro,Lisboa,-22.9068,-43.1729,38.7223,-9.1393,7715.321839348513,2021-08-05,9.504000000000001,0.4,27.4,2.505418954563986,16.588855357718135,8,JJA,5,5,0.20935391820443255,8.636448160004083
Valparaíso,Casablanca,-33.0472,-71.6128,33.5731,-7.5898,9979.927812186961,2022-07-21,20.520000000000003,31.7,28.3,2.02,4.884266626224199,7,JJA,4,3,0.34008774846202244,13.697202141197451
New York,Vancouver,40.7128,-74.006,49.2827,-123.1207,3904.34354592611,2020-02-21,12.258000000000001,0.0,10.2,0.677342465684684,18.515259279069056,2,DJF,7,2,1.002853128773471,7.195264235982588
New York,Tokyo,40.7128,-74.006,35.6895,139.6917,10848.807997679607,2020-04-07,19.386,11.0,9.8,1.4857866867671223,10.911385604534635,4,MAM,1,2,0.5624550292890449,8.184278620896963
New York,Tokyo,40.7128,-74.006,35.6895,139.6917,10848.807997679607,2021-08-16,10.8,0.0,31.3,1.1955583934825254,17.903902013563425,8,JJA,0,5,0.6332668626793936,8.81629762313962
Houston,Vancouver,29.7604,-95.3698,49.2827,-123.1207,3188.2320617291844,2019-03-05,7.0200000000000005,0.0,6.3,1.4876714573978576,18.23290625529572,3,MAM,3,0,1.1166738582205842,4.890164613170828
Busan,San Antonio,35.1796,129.0756,-33.5983,-71.6123,18112.07585130799,2019-08-15,7.506000000000001,0.0,22.9,1.888002141881912,17.643507834935587,8,JJA,7,1,0.7207919398536846,7.956430977830525
Callao,Rio de Janeiro,-12.0564,-77.1319,-22.9068,-43.1729,3787.023795901983,2023-10-19,6.372000000000001,0.0,38.5,0.5159971691790706,18.045474519476816,10,SON,3,4,0.6175745329603224,5.311345769498531
Guayaquil,Singapore,-2.1962,-79.8862,1.3521,103.8198,19592.640853857833,2023-06-30,4.32,0.3,27.6,2.6876604537672155,15.80224462661994,6,JJA,4,7,0.25052050914692375,7.879217959234876
Le Havre,Tanger Med,49.4944,0.1089,35.8844,-5.5036,1580.2185552702451,2019-01-21,13.770000000000001,0.0,4.1,0.7192835501510941,17.599369376776206,1,DJF,5,7,0.289741077789984,8.006759060712898
Tanger Med,Shanghai,35.8844,-5.5036,31.2304,121.4737,10727.766130181524,2022-02-15,8.532000000000002,0.0,19.9,2.2655993685670905,20.333968988316254,2,DJF,4,1,0.3330308228754281,4.809326320424152
Callao,Busan,-12.0564,-77.1319,35.1796,129.0756,16331.899683102813,2019-08-13,20.790000000000003,0.0,37.5,2.0244893235872143,16.630115114123964,8,JJA,5,5,1.1009024187877914,12.164734049606796
Houston,Valparaíso,29.7604,-95.3698,-33.0472,-71.6128,7418.272343249271,2020-04-22,12.096,0.1,23.8,2.457437510737562,17.570463203903053,4,MAM,1,2,0.8110220495222846,8.223127134309893
Melbourne,New York,-37.8136,144.9631,40.7128,-74.006,16672.221891411897,2024-06-22,7.236000000000001,0.8,35.9,1.2181808277146848,16.570789086993905,6,JJA,1,0,1.0709427941426644,4.503404791223465
Hong Kong,Lisboa,22.3193,114.1694,38.7223,-9.1393,11023.425239017104,2024-07-12,15.930000000000001,0.0,41.3,2.6633952178428504,15.846210253116382,7,JJA,6,7,0.5647270289323083,12.028764773485365
Casablanca,Lagos,33.5731,-7.5898,6.4541,3.3947,3221.0526168816127,2020-01-28,9.234000000000002,0.0,31.3,1.439134189158065,18.83653966715982,1,DJF,0,3,0.5832447850312812,4.869370811107545
Shanghai,Busan,31.2304,121.4737,35.1796,129.0756,832.1023653108057,2019-09-06,37.583999999999996,57.9,28.3,1.9571887265950085,2.0,9,SON,1,6,0.7767432372413892,22.887294454910815
Long Beach,Guayaquil,33.7709,-118.1937,-2.1962,-79.8862,5661.181907127534,2020-03-04,6.858,0.0,27.8,1.782673608364386,18.312135272763808,3,MAM,2,0,0.9496415220085717,4.329689411021714
Balboa,Singapore,8.9833,-79.5167,1.3521,103.8198,18807.851196266427,2021-10-23,5.0760000000000005,3.5,31.0,1.1195380752214463,16.96525199624902,10,SON,1,0,1.0895315651027104,5.582324144765002
Rio de Janeiro,Vancouver,-22.9068,-43.1729,49.2827,-123.1207,11226.300007056478,2024-03-04,16.254,0.0,26.2,0.8,18.699006111276752,3,MAM,7,7,0.3982253828791891,8.204308086126192
